claim_id,claim_index,statement,evidence,label
dev_1204,1204,"Lãnh đạo Chi cục Văn thư lưu trữ tỉnh Thanh Hóa cho biết dự thảo đề án Chỉnh lý dứt điểm tài liệu tồn đọng tại các cơ quan, tổ chức trên địa bàn và có kế hoạch tìm kiếm hỗ trợ tài chính từ các tổ chức quốc tế cho dự án.","Tỉnh Thanh Hóa cần khoảng 300 tỷ đồng để hoàn thành xử lý 29.000 m tài liệu tồn đọng từ 1945 đến 2020, theo dự thảo đề án đang được xem xét. Ngày 8/3, lãnh đạo Chi cục Văn thư lưu trữ tỉnh Thanh Hóa cho biết dự thảo đề án Chỉnh lý dứt điểm tài liệu tồn đọng tại các cơ quan, tổ chức trên địa bàn và số hóa tài liệu lưu trữ lịch sử giai đoạn 2023-2025 đang được UBND tỉnh xem xét phê duyệt. Theo tính toán, các địa phương cần 304 tỷ đồng từ ngân sách để thực hiện hai phần việc: Chỉnh lý tài liệu tồn đọng và số hóa tại kho lưu trữ lịch sử tỉnh. Dự toán kinh phí chỉnh lý tài liệu tại 20 sở, ban, ngành cấp tỉnh và 27 huyện thị, thành phố tiêu tốn hơn 256 tỷ đồng.",2
dev_7312,7312,"Theo nghiên cứu của các nhà khoa học vào năm 1980, bão quay ngược chiều kim đồng hồ do sự xoay của Trái Đất ở Bắc bán cầu kéo không khí ngược chiều kim đồng hồ còn ở Nam bán cầu, điều ngược lại xảy ra nên bão quay theo chiều kim đồng hồ.","Ở Bắc bán cầu, Trái Đất xoay khiến không khí bị kéo ngược chiều kim đồng hồ, dẫn đến bão cũng quay ngược chiều kim đồng hồ. Ở Nam bán cầu, điều ngược lại xảy ra nên bão quay theo chiều kim đồng hồ. Dù hoành hành trên vùng biển nhiệt đới ấm áp, bão hiếm khi hình thành trong phạm vi 300 km quanh đường xích đạo.",2
dev_6965,6965,"Trong các ngày 21 và 22-3, UBKT Trung ương đã họp Kỳ thứ 28, trong đó có nội dung về việc ông Võ Văn Chánh bị kỷ luật cảnh cáo.","(PLO)- Ông Võ Văn Chánh, Ủy viên Ban Thường vụ Tỉnh ủy, Bí thư Thành ủy Biên Hòa, cũng bị kỷ luật cảnh cáo. Trong các ngày 21 và 22-3, tại Hà Nội, Ủy ban Kiểm tra (UBKT) Trung ương đã họp Kỳ thứ 27. Tại kỳ họp này, thực hiện kết luận của Ban Chỉ đạo Trung ương về phòng, chống tham nhũng, tiêu cực và kết luận của UBKT Trung ương tại Kỳ họp thứ 23 đối với Ban cán sự đảng UBND tỉnh Đồng Nai và một số tổ chức đảng, đảng viên có liên quan; căn cứ quy định của Đảng, UBKT Trung ương quyết định: Thi hành kỷ luật cảnh cáo Ban cán sự đảng UBND tỉnh Đồng Nai các nhiệm kỳ 2011 - 2016, 2016 - 2021; Đảng ủy Tổng Công ty Tín Nghĩa nhiệm kỳ 2015 - 2020 và các ông Cao Tiến Dũng, Phó Bí thư Tỉnh ủy, Bí thư Ban cán sự đảng, Chủ tịch UBND tỉnh; Võ Văn Chánh, Ủy viên Ban Thường vụ Tỉnh ủy, Bí thư Thành ủy Biên Hòa.",1
dev_3145,3145,"Hội thảo ""Doanh nghiệp dịch vụ trò chơi điện tử trực tuyến đóng góp ý kiến về đề nghị xây dựng dự án Luật thuế tiêu thụ đặc biệt sửa đổi"", tổ chức tại Hà Nội ngày 30-3 với nội dung bàn về việc đánh thuế tiêu thụ đặc biệt lên ngành công nghiệp game.","Các đại biểu tham dự hội thảo cho rằng nếu Bộ Tài chính đánh thuế tiêu thụ đặc biệt sẽ ảnh hưởng lớn đối với ngành game Việt Nam - Ảnh: T. HÀ Đó là quan điểm chung của các đại biểu tham dự cuộc hội thảo ""Doanh nghiệp dịch vụ trò chơi điện tử trực tuyến đóng góp ý kiến về đề nghị xây dựng dự án Luật thuế tiêu thụ đặc biệt sửa đổi"", tổ chức tại Hà Nội ngày 30-3. Mới đây, Bộ Tài chính đưa ra dự thảo áp thuế tiêu thụ đặc biệt với trò chơi điện tử trên mạng (game online).",0
dev_2305,2305,Trường Đại học Luật TP.HCM vẫn giữ nguyên 2 phương thức tuyển sinh là xét tuyển thẳng và xét tuyển sớm với thí sinh có chứng chỉ ngoại ngữ quốc tế còn thời hạn có giá trị; xét tuyển dựa trên kết quả thi tốt nghiệp THPT trong năm 2023.,"Trong 8 nhóm xét tuyển ở phương thức tuyển sinh riêng, Trường Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn (ĐH Đà Nẵng) công bố nhóm xét tuyển thứ 8 của trường là thí sinh có chứng chỉ tiếng Anh quốc tế IELTS từ 5.0 trở lên hoặc TOEFL iBT từ 45 điểm trở lên, TOEIC từ 600 điểm trở lên (được cấp trong thời hạn 2 năm tính đến ngày kết thúc nộp hồ sơ xét tuyển); và thí sinh đoạt giải nhất, nhì, ba hoặc tương đương trong cuộc thi thể thao, văn nghệ cấp tỉnh/thành phố trực thuộc trung ương trở lên (thời gian đoạt giải không quá 3 năm tính tới thời điểm kết thúc nộp hồ sơ xét tuyển). Dựa trên quy định của Bộ GD&ĐT, Trường Đại học Luật TP.HCM công bố giữ nguyên 2 phương thức tuyển sinh là xét tuyển thẳng và xét tuyển sớm; xét tuyển dựa trên kết quả thi tốt nghiệp THPT trong năm 2023. Ở phương thức xét tuyển thẳng và xét tuyển sớm, nhà trường cho biết đối tượng 2 (xét tuyển sớm) là thí sinh có chứng chỉ ngoại ngữ quốc tế còn thời hạn có giá trị, dự kiến đến ngày 30/6/2023 (nếu chứng chỉ có quy định về thời hạn).",0
dev_2921,2921,Mới đây nhận định lạm phát đã vượt đỉnh ở hầu hết các nền kinh tế châu Á - Thái Bình Dương của các nhà phân tích của hãng xếp hạng tín nhiệm Moody's.,"(Chinhphu.vn) - Trong báo cáo phân tích công bố ngày 3/2, Moody's cho rằng tác động kết hợp của việc các hạn chế về nguồn cung được nới lỏng và chi phí vay giảm bớt sẽ giúp giảm lạm phát xuống thấp hơn ở khu vực này trong năm nay. Tăng giá đang có xu hướng giảm tại nhiều quốc gia Theo phóng viên TTXVN tại Kuala Lumpur, các nhà phân tích của hãng xếp hạng tín nhiệm Moody's mới đây nhận định lạm phát đã vượt đỉnh ở hầu hết các nền kinh tế châu Á - Thái Bình Dương. Đến thời điểm hiện tại, xu hướng tăng giá đang có ""hạ nhiệt"" tại Campuchia, Ấn Độ, Malaysia, Singapore, Hàn Quốc và Thái Lan.",0
dev_5587,5587,"Thuốc, nguyên liệu làm thuốc, vaccine và sinh phẩm y tế được gia hạn nhưng Bộ Y tế chưa cung cấp thông tin về lý do gia hạn cũng như tiêu chí lựa chọn thuốc gia hạn.","(PLO)- Bộ Y tế vừa gia hạn thêm 715 thuốc, nguyên liệu làm thuốc, vaccine và sinh phẩm y tế đến ngày 31-12-2024. Chiều 1-3, Cục Quản lý Dược (Bộ Y tế) cho biết đã có quyết định gia hạn thêm 715 thuốc, nguyên liệu làm thuốc, vaccine và sinh phẩm y tế.",2
dev_5877,5877,"Các loại thuốc thiết yếu như Paracetamol, nước muối sinh lý, oresol,... cần được niêm yết rõ ràng giá tại các nhà thuốc vì đây là các loại thuốc phổ biến và cơ bản nhất.","(Dân trí) - Cử tri cho rằng cần có bảng niêm yết giá công khai các loại thuốc thiết yếu đặt ở cửa hàng thuốc đề người dân dễ dàng nắm được thông tin. Bộ Tài chính vừa có trả lời kiến nghị cử tri TP Hải Phòng về đề xuất quy định niêm yết giá, công khai giá đối với các mặt hàng sản xuất có tính định kỳ như nước mắm, dầu ăn…",2
dev_7417,7417,"Khi đang còn là một kỹ sư lưu trú tại Ấn Độ, Trung Quốc, Việt Nam và Indonesia trong những năm 1950, tác giả kiến giải về sự gặp gỡ giữa vật lý học cơ bản với thế giới quan Phật giáo vừa lý tính vừa đầy minh triết.","Ông viết cuốn sách này khi đang còn là một kỹ sư lưu trú tại Ấn Độ, Trung Quốc, Việt Nam và Indonesia. Sống tại Frankfurt, kỹ sư về hưu Nguyễn Tường Bách được biết đến như một tác giả, chuyên gia viết về Phật giáo, kiến giải về sự gặp gỡ giữa vật lý học cơ bản với thế giới quan Phật giáo vừa lý tính vừa đầy minh triết. ""Tập tường trình du hành này không chỉ có tính chất địa lý mà còn đậm nét lịch sử.",2
dev_4111,4111,"Với thị trường trái phiếu nhiều biến động, ông Thuân cho biết việc kiểm soát giao dịch và mục đích sử dụng vốn của doanh nghiệp sẽ giúp các công ty thuận tiện hơn trong quá trình giám sát tín dụng và quản trị rủi ro, hạn chế việc giao dịch bằng tiền mặt dẫn đến việc sử dụng vốn khó được xác minh và đánh giá, ngoài ra việc Ngân hàng Nhà nước sửa đổi một số đề xuất sẽ tạo nên tính chặt chẽ hơn với thị trường.","Trong bối cảnh thị trường thứ cấp tập trung trên Sở Giao dịch Chứng khoán Hà Nội (HNX) chưa đi vào hoạt động, đề xuất này, nếu được thông qua sẽ góp phần giảm loại trái phiếu ""trôi nổi"" đang được sở hữu bởi nhà đầu tư cá nhân với thông tin ""mù tịt"" về tổ chức phát hành do doanh nghiệp chưa niêm yết. Một thông tin đáng chú ý khác trong dự thảo là việc ngân hàng phải sử dụng thanh toán không dùng tiền mặt để thanh toán số tiền mua trái phiếu doanh nghiệp cho doanh nghiệp hoặc bên bán trái phiếu doanh nghiệp. Về nội dung này, ông Thuân đánh giá, sẽ kiểm soát giao dịch và mục đích sử dụng vốn của doanh nghiệp thuận tiện hơn trong quá trình giám sát tín dụng và quản trị rủi ro, tránh tình trạng giao dịch tiền mặt dẫn đến mục đích sử dụng vốn khó có thể đảm bảo việc xác minh và đánh giá. Bên cạnh các điểm tạo thuận lợi cho thị trường trái phiếu doanh nghiệp, ông Thuân cũng đánh giá một số đề xuất sửa đổi của Ngân hàng Nhà nước mang tính chặt chẽ hơn với thị trường.",2
dev_2538,2538,"Dự án đang gặp nhiều khó khắn theo thông tin từ Sở GTVT TP Cần Thơ khi có 1.380 số lượng các hộ bị ảnh hưởng bởi dự án, nhưng chỉ có 416 trường hợp được phê duyệt.","Theo Sở GTVT TP Cần Thơ, dự án hiện đang gặp nhiều khó khăn. Cụ thể, số lượng các hộ bị ảnh hưởng bởi dự án khoảng 1.380 trường hợp, nhưng đến thời điểm này các địa phương chỉ phê duyệt được 416 trường hợp. Cạnh đó, các khu tái định cư của các quận, huyện đang trong giai đoạn hoàn thiện và chưa áp giá nền tái định cư nên chưa đủ điều kiện để bàn giao nền cho các hộ dân. Điều này đã ảnh hưởng rất lớn đến công tác bồi thường, hỗ trợ và tái định cư.",0
dev_4059,4059,Số tiền Trung Quốc chi để cứu trợ các nước đang phát triển đã tăng vọt những năm gần đây và sẽ tiếp tục tăng mạnh hơn nữa.,"""Chúng tôi không chấp nhận những cáo buộc vô lý từ Mỹ"" - phát ngôn viên Bộ Ngoại giao Trung Quốc Mao Ninh khẳng định. Bà Mao nói thêm: ""Mỹ nên có những hành động thiết thực để giúp đỡ các nước đang phát triển, thay vì chỉ tay vào các nước khác và đưa ra những nhận xét vô trách nhiệm"". Ngoài ra, Trung Quốc cho biết họ luôn tuân thủ các quy tắc quốc tế, đồng thời thực hiện hợp tác đầu tư và tài trợ với các nước đang phát triển một cách cởi mở và minh bạch. Một nghiên cứu gần đây cho thấy Trung Quốc đã chi 240 tỉ USD cứu trợ 22 quốc gia đang phát triển từ năm 2008 đến năm 2021. Số tiền này đã tăng vọt trong những năm gần đây, khi nhiều quốc gia phải vật lộn để trả các khoản vay dành cho việc xây dựng cơ sở hạ tầng theo Sáng kiến Vành đai và Con đường.",2
dev_6218,6218,Tìm đến những thức uống chiết xuất từ thảo mộc tự nhiên như Trà Dr Thanh để thanh nhiệt nhưng các thành phần và tác dụng được nhà bán quảng cáo vẫn chưa được kiểm chứng.,"Các chuyên gia nhận định xu hướng “Heathly Lifestyle” là cách mà Gen Z phản ứng lại những khó khăn trong vài năm vừa qua bằng lối sống tích cực, thanh nhiệt cơ thể và làm mới tâm hồn. Họ không chỉ thoát ra khỏi vùng an toàn của chính mình, ngưng sợ hãi và sẵn sàng khám phá bản thân, hòa mình vào thiên nhiên, tìm đến những thức uống chiết xuất từ thảo mộc tự nhiên như Trà Dr Thanh để thanh nhiệt, cho cơ thể luôn tươi tắn để tận hưởng trọn vẹn mọi khoảnh khắc tươi đẹp của cuộc sống.",2
dev_5803,5803,"Nga bị liên minh châu Âu (EU) áp đặt vòng trừng phạt thứ 20, và khối 27 thành viên từ chối nhập khẩu một số mặt hàng từ Nga.","Liên minh châu Âu (EU) đã áp đặt vòng trừng phạt thứ 10 lên Nga liên quan đến chiến dịch quân sự đặc biệt tại Ukraine. Tuy nhiên, khối 27 thành viên vẫn nhập khẩu mạnh một số mặt hàng từ Nga.",1
